Date,Year,Month,Day of Month,Day of Week,Category 1,Category 2,Category 3,Category 4
2012-03-08,2012,3,8,3,0,3,5,13
2012-03-09,2012,3,9,4,1,5,9,30
2012-03-10,2012,3,10,5,1,11,6,25
2012-03-11,2012,3,11,6,0,7,4,12
2012-03-12,2012,3,12,0,0,7,9,18
2012-03-13,2012,3,13,1,0,5,9,14
2012-03-14,2012,3,14,2,1,8,13,22
2012-03-15,2012,3,15,3,0,5,4,16
2012-03-16,2012,3,16,4,0,11,18,17
2012-03-17,2012,3,17,5,1,8,13,40
2012-03-18,2012,3,18,6,0,9,5,19
2012-03-19,2012,3,19,0,0,9,10,16
2012-03-20,2012,3,20,1,0,4,9,25
2012-03-21,2012,3,21,2,0,11,21,24
2012-03-22,2012,3,22,3,0,4,6,19
2012-03-23,2012,3,23,4,0,5,14,31
2012-03-24,2012,3,24,5,1,9,8,21
2012-03-25,2012,3,25,6,0,11,7,17
2012-03-26,2012,3,26,0,2,10,20,29
2012-03-27,2012,3,27,1,1,3,10,19
2012-03-28,2012,3,28,2,0,6,13,26
2012-03-29,2012,3,29,3,0,6,11,20
2012-03-30,2012,3,30,4,0,7,11,30
2012-03-31,2012,3,31,5,0,5,10,28
2012-04-01,2012,4,1,6,0,9,10,20
2012-04-02,2012,4,2,0,0,5,12,18
2012-04-03,2012,4,3,1,0,12,10,27
2012-04-04,2012,4,4,2,0,5,12,31
2012-04-05,2012,4,5,3,1,6,11,25
2012-04-06,2012,4,6,4,0,7,15,28
2012-04-07,2012,4,7,5,0,7,14,24
2012-04-08,2012,4,8,6,0,6,11,8
2012-04-09,2012,4,9,0,0,4,8,19
2012-04-10,2012,4,10,1,0,3,11,23
2012-04-11,2012,4,11,2,0,3,18,16
2012-04-12,2012,4,12,3,0,6,15,25
2012-04-13,2012,4,13,4,0,3,13,33
2012-04-14,2012,4,14,5,0,9,5,26
2012-04-15,2012,4,15,6,0,13,6,16
2012-04-16,2012,4,16,0,0,6,8,13
2012-04-17,2012,4,17,1,0,9,17,21
2012-04-18,2012,4,18,2,0,5,6,23
2012-04-19,2012,4,19,3,0,3,7,17
2012-04-20,2012,4,20,4,1,6,14,36
2012-04-21,2012,4,21,5,0,11,10,32
2012-04-22,2012,4,22,6,0,5,10,31
2012-04-23,2012,4,23,0,1,2,19,26
2012-04-24,2012,4,24,1,0,7,16,17
2012-04-25,2012,4,25,2,0,3,9,25
2012-04-26,2012,4,26,3,0,6,10,18
2012-04-27,2012,4,27,4,0,8,9,18
2012-04-28,2012,4,28,5,0,9,10,25
2012-04-29,2012,4,29,6,0,11,8,16
2012-04-30,2012,4,30,0,1,11,13,18
2012-05-01,2012,5,1,1,0,7,11,25
2012-05-02,2012,5,2,2,0,4,14,12
2012-05-03,2012,5,3,3,0,9,13,27
2012-05-04,2012,5,4,4,0,10,9,18
2012-05-05,2012,5,5,5,1,12,9,29
2012-05-06,2012,5,6,6,0,14,13,13
2012-05-07,2012,5,7,0,0,10,15,21
2012-05-08,2012,5,8,1,0,9,9,23
2012-05-09,2012,5,9,2,1,9,10,23
2012-05-10,2012,5,10,3,0,8,9,26
2012-05-11,2012,5,11,4,0,5,15,17
2012-05-12,2012,5,12,5,0,11,10,32
2012-05-13,2012,5,13,6,0,7,6,21
2012-05-14,2012,5,14,0,0,11,7,28
2012-05-15,2012,5,15,1,0,13,13,22
2012-05-16,2012,5,16,2,0,9,13,17
2012-05-17,2012,5,17,3,0,8,12,20
2012-05-18,2012,5,18,4,1,5,15,28
2012-05-19,2012,5,19,5,0,3,8,35
2012-05-20,2012,5,20,6,0,4,5,19
2012-05-21,2012,5,21,0,0,4,14,33
2012-05-22,2012,5,22,1,1,5,18,24
2012-05-23,2012,5,23,2,0,8,8,16
2012-05-24,2012,5,24,3,0,5,13,26
2012-05-25,2012,5,25,4,0,5,17,29
2012-05-26,2012,5,26,5,0,7,8,21
2012-05-27,2012,5,27,6,0,13,7,25
2012-05-28,2012,5,28,0,1,10,7,20
2012-05-29,2012,5,29,1,0,7,18,16
2012-05-30,2012,5,30,2,0,14,17,21
2012-05-31,2012,5,31,3,0,6,11,21
2012-06-01,2012,6,1,4,0,5,14,24
2012-06-02,2012,6,2,5,0,5,7,33
2012-06-03,2012,6,3,6,0,11,8,29
2012-06-04,2012,6,4,0,0,3,9,16
2012-06-05,2012,6,5,1,1,8,12,24
2012-06-06,2012,6,6,2,0,6,12,22
2012-06-07,2012,6,7,3,0,7,16,29
2012-06-08,2012,6,8,4,0,5,13,26
2012-06-09,2012,6,9,5,0,8,14,33
2012-06-10,2012,6,10,6,0,2,9,23
2012-06-11,2012,6,11,0,0,5,14,33
2012-06-12,2012,6,12,1,0,8,17,21
2012-06-13,2012,6,13,2,1,3,16,19
2012-06-14,2012,6,14,3,0,6,16,22
2012-06-15,2012,6,15,4,1,5,6,24
2012-06-16,2012,6,16,5,0,5,12,32
2012-06-17,2012,6,17,6,0,3,9,18
2012-06-18,2012,6,18,0,1,5,9,21
2012-06-19,2012,6,19,1,0,11,16,23
2012-06-20,2012,6,20,2,1,6,19,24
2012-06-21,2012,6,21,3,0,3,15,19
2012-06-22,2012,6,22,4,0,8,15,26
2012-06-23,2012,6,23,5,1,2,16,23
2012-06-24,2012,6,24,6,0,9,9,21
2012-06-25,2012,6,25,0,0,19,15,19
2012-06-26,2012,6,26,1,0,8,14,25
2012-06-27,2012,6,27,2,0,6,18,17
2012-06-28,2012,6,28,3,0,8,13,23
2012-06-29,2012,6,29,4,1,7,15,25
2012-06-30,2012,6,30,5,0,6,5,17
2012-07-01,2012,7,1,6,0,5,19,22
2012-07-02,2012,7,2,0,0,8,12,25
2012-07-03,2012,7,3,1,1,4,14,18
2012-07-04,2012,7,4,2,0,6,6,16
2012-07-05,2012,7,5,3,0,7,13,21
2012-07-06,2012,7,6,4,0,5,13,13
2012-07-07,2012,7,7,5,0,9,13,30
2012-07-08,2012,7,8,6,0,8,14,20
2012-07-09,2012,7,9,0,0,3,13,22
2012-07-10,2012,7,10,1,0,4,18,25
2012-07-11,2012,7,11,2,0,8,12,26
2012-07-12,2012,7,12,3,0,1,11,40
2012-07-13,2012,7,13,4,0,2,9,30
2012-07-14,2012,7,14,5,1,11,7,16
2012-07-15,2012,7,15,6,0,10,10,22
2012-07-16,2012,7,16,0,1,3,10,22
2012-07-17,2012,7,17,1,1,10,12,23
2012-07-18,2012,7,18,2,0,0,11,30
2012-07-19,2012,7,19,3,0,9,11,26
2012-07-20,2012,7,20,4,0,1,22,27
2012-07-21,2012,7,21,5,0,9,6,18
2012-07-22,2012,7,22,6,0,9,12,23
2012-07-23,2012,7,23,0,1,6,13,30
2012-07-24,2012,7,24,1,0,5,9,29
2012-07-25,2012,7,25,2,1,4,20,29
2012-07-26,2012,7,26,3,1,6,12,23
2012-07-27,2012,7,27,4,0,7,23,30
2012-07-28,2012,7,28,5,0,8,12,27
2012-07-29,2012,7,29,6,0,6,10,22
2012-07-30,2012,7,30,0,0,8,20,27
2012-07-31,2012,7,31,1,0,8,12,23
2012-08-01,2012,8,1,2,0,8,21,32
2012-08-02,2012,8,2,3,0,6,16,30
2012-08-03,2012,8,3,4,1,9,21,27
2012-08-04,2012,8,4,5,0,4,22,31
2012-08-05,2012,8,5,6,0,6,15,8
2012-08-06,2012,8,6,0,0,8,16,24
2012-08-07,2012,8,7,1,1,8,12,14
2012-08-08,2012,8,8,2,0,7,14,19
2012-08-09,2012,8,9,3,0,6,13,30
2012-08-10,2012,8,10,4,1,11,21,38
2012-08-11,2012,8,11,5,0,9,9,18
2012-08-12,2012,8,12,6,0,8,7,12
2012-08-13,2012,8,13,0,0,6,14,19
2012-08-14,2012,8,14,1,0,5,10,21
2012-08-15,2012,8,15,2,0,6,26,29
2012-08-16,2012,8,16,3,2,6,19,19
2012-08-17,2012,8,17,4,0,4,22,19
2012-08-18,2012,8,18,5,0,6,13,27
2012-08-19,2012,8,19,6,2,9,12,24
2012-08-20,2012,8,20,0,0,7,20,21
2012-08-21,2012,8,21,1,0,7,22,29
2012-08-22,2012,8,22,2,0,9,21,21
2012-08-23,2012,8,23,3,0,6,13,22
2012-08-24,2012,8,24,4,0,2,17,26
2012-08-25,2012,8,25,5,0,7,10,21
2012-08-26,2012,8,26,6,0,12,14,13
2012-08-27,2012,8,27,0,0,10,20,20
2012-08-28,2012,8,28,1,0,4,12,23
2012-08-29,2012,8,29,2,0,12,12,26
2012-08-30,2012,8,30,3,0,9,17,35
2012-08-31,2012,8,31,4,0,9,22,37
2012-09-01,2012,9,1,5,0,3,16,23
2012-09-02,2012,9,2,6,0,6,9,24
2012-09-03,2012,9,3,0,0,4,18,12
2012-09-04,2012,9,4,1,0,7,16,22
2012-09-05,2012,9,5,2,0,4,9,23
2012-09-06,2012,9,6,3,0,7,21,24
2012-09-07,2012,9,7,4,1,7,28,33
2012-09-08,2012,9,8,5,0,7,9,27
2012-09-09,2012,9,9,6,0,7,8,29
2012-09-10,2012,9,10,0,0,4,23,17
2012-09-11,2012,9,11,1,0,8,10,18
2012-09-12,2012,9,12,2,0,6,14,38
2012-09-13,2012,9,13,3,0,9,18,18
2012-09-14,2012,9,14,4,0,4,20,28
2012-09-15,2012,9,15,5,0,4,13,32
2012-09-16,2012,9,16,6,0,9,7,20
2012-09-17,2012,9,17,0,0,3,12,25
2012-09-18,2012,9,18,1,0,7,17,20
2012-09-19,2012,9,19,2,0,1,19,15
2012-09-20,2012,9,20,3,0,7,13,25
2012-09-21,2012,9,21,4,0,1,14,24
2012-09-22,2012,9,22,5,0,10,8,21
2012-09-23,2012,9,23,6,0,9,9,15
2012-09-24,2012,9,24,0,0,4,11,18
2012-09-25,2012,9,25,1,0,11,10,24
2012-09-26,2012,9,26,2,0,5,14,19
2012-09-27,2012,9,27,3,2,7,18,12
2012-09-28,2012,9,28,4,0,7,19,19
2012-09-29,2012,9,29,5,0,7,8,37
2012-09-30,2012,9,30,6,0,7,12,22
2012-10-01,2012,10,1,0,0,5,7,21
2012-10-02,2012,10,2,1,0,10,7,14
2012-10-03,2012,10,3,2,0,6,12,34
2012-10-04,2012,10,4,3,0,3,12,18
2012-10-05,2012,10,5,4,2,12,17,28
2012-10-06,2012,10,6,5,1,5,15,25
2012-10-07,2012,10,7,6,0,2,13,15
2012-10-08,2012,10,8,0,1,1,10,19
2012-10-09,2012,10,9,1,0,8,10,14
2012-10-10,2012,10,10,2,0,8,15,25
2012-10-11,2012,10,11,3,0,3,21,15
2012-10-12,2012,10,12,4,0,5,25,29
2012-10-13,2012,10,13,5,2,12,14,25
2012-10-14,2012,10,14,6,1,10,11,21
2012-10-15,2012,10,15,0,0,7,20,24
2012-10-16,2012,10,16,1,1,6,14,19
2012-10-17,2012,10,17,2,0,5,10,12
2012-10-18,2012,10,18,3,0,4,23,14
2012-10-19,2012,10,19,4,0,3,18,20
2012-10-20,2012,10,20,5,1,2,11,22
2012-10-21,2012,10,21,6,0,5,6,17
2012-10-22,2012,10,22,0,1,2,22,15
2012-10-23,2012,10,23,1,0,8,12,19
2012-10-24,2012,10,24,2,0,6,12,17
2012-10-25,2012,10,25,3,0,3,22,24
2012-10-26,2012,10,26,4,0,8,13,22
2012-10-27,2012,10,27,5,0,8,8,25
2012-10-28,2012,10,28,6,0,5,8,24
2012-10-29,2012,10,29,0,0,6,14,24
2012-10-30,2012,10,30,1,0,4,19,28
2012-10-31,2012,10,31,2,0,6,8,28
2012-11-01,2012,11,1,3,0,5,20,25
2012-11-02,2012,11,2,4,1,2,16,19
2012-11-03,2012,11,3,5,1,9,6,29
2012-11-04,2012,11,4,6,0,7,8,22
2012-11-05,2012,11,5,0,0,6,16,22
2012-11-06,2012,11,6,1,0,5,16,26
2012-11-07,2012,11,7,2,0,2,16,18
2012-11-08,2012,11,8,3,0,2,16,20
2012-11-09,2012,11,9,4,0,7,14,24
2012-11-10,2012,11,10,5,0,4,12,26
2012-11-11,2012,11,11,6,0,6,11,25
2012-11-12,2012,11,12,0,2,6,12,26
2012-11-13,2012,11,13,1,0,4,9,31
2012-11-14,2012,11,14,2,0,10,10,22
2012-11-15,2012,11,15,3,0,3,14,24
2012-11-16,2012,11,16,4,0,6,16,26
2012-11-17,2012,11,17,5,0,2,4,26
2012-11-18,2012,11,18,6,0,5,8,19
2012-11-19,2012,11,19,0,0,5,16,23
2012-11-20,2012,11,20,1,0,1,14,24
2012-11-21,2012,11,21,2,0,4,13,20
2012-11-22,2012,11,22,3,0,2,12,16
2012-11-23,2012,11,23,4,0,1,16,18
2012-11-24,2012,11,24,5,0,4,12,29
2012-11-25,2012,11,25,6,0,3,10,22
2012-11-26,2012,11,26,0,0,3,10,30
2012-11-27,2012,11,27,1,0,2,13,20
2012-11-28,2012,11,28,2,1,4,13,26
2012-11-29,2012,11,29,3,0,3,11,24
2012-11-30,2012,11,30,4,0,9,15,12
2012-12-01,2012,12,1,5,0,13,15,22
2012-12-02,2012,12,2,6,0,8,14,22
2012-12-03,2012,12,3,0,0,2,17,14
2012-12-04,2012,12,4,1,0,5,11,23
2012-12-05,2012,12,5,2,0,8,17,16
2012-12-06,2012,12,6,3,0,6,13,24
2012-12-07,2012,12,7,4,0,3,16,23
2012-12-08,2012,12,8,5,1,5,14,25
2012-12-09,2012,12,9,6,0,6,1,15
2012-12-10,2012,12,10,0,0,6,20,25
2012-12-11,2012,12,11,1,1,3,14,17
2012-12-12,2012,12,12,2,0,2,15,32
2012-12-13,2012,12,13,3,0,6,16,21
2012-12-14,2012,12,14,4,0,5,14,22
2012-12-15,2012,12,15,5,0,6,17,34
2012-12-16,2012,12,16,6,0,2,4,16
2012-12-17,2012,12,17,0,0,7,27,25
2012-12-18,2012,12,18,1,0,8,24,24
2012-12-19,2012,12,19,2,0,5,16,29
2012-12-20,2012,12,20,3,1,6,22,31
2012-12-21,2012,12,21,4,1,0,17,19
2012-12-22,2012,12,22,5,0,6,16,26
2012-12-23,2012,12,23,6,0,7,14,13
2012-12-24,2012,12,24,0,2,4,16,21
2012-12-25,2012,12,25,1,0,6,8,14
2012-12-26,2012,12,26,2,1,4,8,18
2012-12-27,2012,12,27,3,0,3,14,21
2012-12-28,2012,12,28,4,0,3,14,28
2012-12-29,2012,12,29,5,0,8,8,28
2012-12-30,2012,12,30,6,0,2,13,27
2012-12-31,2012,12,31,0,0,8,13,22
2013-01-01,2013,1,1,1,1,11,22,16
2013-01-02,2013,1,2,2,1,8,20,23
2013-01-03,2013,1,3,3,0,0,11,21
2013-01-04,2013,1,4,4,0,5,25,23
2013-01-05,2013,1,5,5,0,6,18,25
2013-01-06,2013,1,6,6,0,4,8,15
2013-01-07,2013,1,7,0,0,2,10,20
2013-01-08,2013,1,8,1,0,4,12,17
2013-01-09,2013,1,9,2,0,5,14,24
2013-01-10,2013,1,10,3,0,7,10,22
2013-01-11,2013,1,11,4,1,9,16,22
2013-01-12,2013,1,12,5,1,7,8,22
2013-01-13,2013,1,13,6,0,3,9,31
2013-01-14,2013,1,14,0,1,4,8,24
2013-01-15,2013,1,15,1,0,9,19,11
2013-01-16,2013,1,16,2,1,7,14,12
2013-01-17,2013,1,17,3,0,6,13,25
2013-01-18,2013,1,18,4,0,5,6,23
2013-01-19,2013,1,19,5,0,7,13,31
2013-01-20,2013,1,20,6,0,6,10,28
2013-01-21,2013,1,21,0,0,3,6,24
2013-01-22,2013,1,22,1,0,6,13,22
2013-01-23,2013,1,23,2,0,9,15,11
2013-01-24,2013,1,24,3,0,4,14,22
2013-01-25,2013,1,25,4,0,6,18,28
2013-01-26,2013,1,26,5,0,4,17,27
2013-01-27,2013,1,27,6,0,3,16,14
2013-01-28,2013,1,28,0,0,3,21,24
2013-01-29,2013,1,29,1,0,6,18,15
2013-01-30,2013,1,30,2,0,6,14,21
2013-01-31,2013,1,31,3,0,7,13,19
2013-02-01,2013,2,1,4,0,5,18,20
2013-02-02,2013,2,2,5,0,3,6,21
2013-02-03,2013,2,3,6,0,2,11,24
2013-02-04,2013,2,4,0,1,5,11,23
2013-02-05,2013,2,5,1,0,8,6,24
2013-02-06,2013,2,6,2,0,5,14,19
2013-02-07,2013,2,7,3,0,2,15,16
2013-02-08,2013,2,8,4,0,3,12,18
2013-02-09,2013,2,9,5,0,2,5,21
2013-02-10,2013,2,10,6,1,6,7,9
2013-02-11,2013,2,11,0,1,5,9,23
2013-02-12,2013,2,12,1,0,5,13,10
2013-02-13,2013,2,13,2,0,5,12,27
2013-02-14,2013,2,14,3,1,3,9,26
2013-02-15,2013,2,15,4,0,6,12,22
2013-02-16,2013,2,16,5,0,4,7,11
2013-02-17,2013,2,17,6,1,4,7,18
2013-02-18,2013,2,18,0,0,5,5,19
2013-02-19,2013,2,19,1,0,5,13,19
2013-02-20,2013,2,20,2,0,5,12,16
2013-02-21,2013,2,21,3,1,5,14,19
2013-02-22,2013,2,22,4,1,7,13,21
2013-02-23,2013,2,23,5,0,4,8,33
2013-02-24,2013,2,24,6,0,7,5,8
2013-02-25,2013,2,25,0,0,4,8,14
2013-02-26,2013,2,26,1,0,4,8,15
2013-02-27,2013,2,27,2,0,0,11,15
2013-02-28,2013,2,28,3,0,4,6,16
2013-03-01,2013,3,1,4,0,4,17,24
2013-03-02,2013,3,2,5,0,5,10,15
2013-03-03,2013,3,3,6,0,3,7,14
2013-03-04,2013,3,4,0,0,6,12,15
2013-03-05,2013,3,5,1,0,5,10,22
2013-03-06,2013,3,6,2,0,3,5,14
2013-03-07,2013,3,7,3,0,2,11,15
2013-03-08,2013,3,8,4,0,5,5,22
2013-03-09,2013,3,9,5,0,10,14,25
2013-03-10,2013,3,10,6,0,2,3,14
2013-03-11,2013,3,11,0,0,6,7,21
2013-03-12,2013,3,12,1,0,3,13,18
2013-03-13,2013,3,13,2,0,5,20,17
2013-03-14,2013,3,14,3,0,8,11,20
2013-03-15,2013,3,15,4,0,1,21,18
2013-03-16,2013,3,16,5,1,5,4,22
2013-03-17,2013,3,17,6,1,10,7,12
2013-03-18,2013,3,18,0,0,3,10,17
2013-03-19,2013,3,19,1,0,6,12,23
2013-03-20,2013,3,20,2,0,4,10,21
2013-03-21,2013,3,21,3,0,7,8,28
2013-03-22,2013,3,22,4,0,9,14,25
2013-03-23,2013,3,23,5,0,4,8,28
2013-03-24,2013,3,24,6,0,6,6,25
2013-03-25,2013,3,25,0,0,7,13,15
2013-03-26,2013,3,26,1,0,4,7,18
2013-03-27,2013,3,27,2,0,9,11,20
2013-03-28,2013,3,28,3,0,6,13,16
2013-03-29,2013,3,29,4,1,6,17,23
2013-03-30,2013,3,30,5,0,7,8,38
2013-03-31,2013,3,31,6,0,8,9,13
2013-04-01,2013,4,1,0,0,10,10,19
2013-04-02,2013,4,2,1,0,7,9,18
2013-04-03,2013,4,3,2,0,7,8,22
2013-04-04,2013,4,4,3,1,3,8,19
2013-04-05,2013,4,5,4,0,4,14,19
2013-04-06,2013,4,6,5,0,5,17,31
2013-04-07,2013,4,7,6,0,6,9,21
2013-04-08,2013,4,8,0,0,3,8,23
2013-04-09,2013,4,9,1,0,7,2,18
2013-04-10,2013,4,10,2,0,3,5,27
2013-04-11,2013,4,11,3,0,4,11,32
2013-04-12,2013,4,12,4,1,4,9,28
2013-04-13,2013,4,13,5,0,6,5,26
2013-04-14,2013,4,14,6,0,6,12,20
2013-04-15,2013,4,15,0,0,5,12,20
2013-04-16,2013,4,16,1,0,7,12,24
2013-04-17,2013,4,17,2,1,6,18,23
2013-04-18,2013,4,18,3,0,3,17,14
2013-04-19,2013,4,19,4,0,4,11,31
2013-04-20,2013,4,20,5,1,7,10,27
2013-04-21,2013,4,21,6,0,9,8,19
2013-04-22,2013,4,22,0,0,8,16,21
2013-04-23,2013,4,23,1,0,7,12,18
2013-04-24,2013,4,24,2,0,9,13,28
2013-04-25,2013,4,25,3,0,6,15,27
2013-04-26,2013,4,26,4,1,9,19,16
2013-04-27,2013,4,27,5,0,7,11,36
2013-04-28,2013,4,28,6,0,2,5,18
2013-04-29,2013,4,29,0,0,4,12,24
2013-04-30,2013,4,30,1,0,8,14,13
2013-05-01,2013,5,1,2,0,9,19,26
2013-05-02,2013,5,2,3,0,1,11,24
2013-05-03,2013,5,3,4,0,6,18,37
2013-05-04,2013,5,4,5,0,3,12,38
2013-05-05,2013,5,5,6,0,6,9,30
2013-05-06,2013,5,6,0,0,2,15,38
2013-05-07,2013,5,7,1,2,8,13,23
2013-05-08,2013,5,8,2,1,3,15,26
2013-05-09,2013,5,9,3,0,5,20,32
2013-05-10,2013,5,10,4,0,7,19,27
2013-05-11,2013,5,11,5,0,7,7,21
2013-05-12,2013,5,12,6,0,8,8,24
2013-05-13,2013,5,13,0,0,5,21,27
2013-05-14,2013,5,14,1,0,8,14,16
2013-05-15,2013,5,15,2,0,9,25,23
2013-05-16,2013,5,16,3,0,8,11,20
2013-05-17,2013,5,17,4,1,9,22,25
2013-05-18,2013,5,18,5,1,5,4,26
2013-05-19,2013,5,19,6,0,8,8,28
2013-05-20,2013,5,20,0,0,2,13,17
2013-05-21,2013,5,21,1,0,7,12,20
2013-05-22,2013,5,22,2,0,5,13,21
2013-05-23,2013,5,23,3,0,10,17,26
2013-05-24,2013,5,24,4,1,2,21,13
2013-05-25,2013,5,25,5,1,8,19,19
2013-05-26,2013,5,26,6,0,2,7,20
2013-05-27,2013,5,27,0,0,10,11,18
2013-05-28,2013,5,28,1,0,2,16,33
2013-05-29,2013,5,29,2,1,4,17,30
2013-05-30,2013,5,30,3,0,4,9,21
2013-05-31,2013,5,31,4,0,8,19,25
2013-06-01,2013,6,1,5,0,8,9,28
2013-06-02,2013,6,2,6,0,7,8,20
2013-06-03,2013,6,3,0,0,10,12,11
2013-06-04,2013,6,4,1,0,7,8,24
2013-06-05,2013,6,5,2,0,4,14,37
2013-06-06,2013,6,6,3,0,6,10,19
2013-06-07,2013,6,7,4,1,6,19,36
2013-06-08,2013,6,8,5,0,7,21,28
2013-06-09,2013,6,9,6,1,8,4,16
2013-06-10,2013,6,10,0,0,8,18,19
2013-06-11,2013,6,11,1,0,7,8,14
2013-06-12,2013,6,12,2,0,10,13,28
2013-06-13,2013,6,13,3,1,6,17,32
2013-06-14,2013,6,14,4,0,1,18,32
2013-06-15,2013,6,15,5,0,12,12,34
2013-06-16,2013,6,16,6,0,11,7,34
2013-06-17,2013,6,17,0,1,4,6,17
2013-06-18,2013,6,18,1,0,0,17,24
2013-06-19,2013,6,19,2,0,3,11,31
2013-06-20,2013,6,20,3,0,5,15,21
2013-06-21,2013,6,21,4,0,5,13,21
2013-06-22,2013,6,22,5,2,6,13,30
2013-06-23,2013,6,23,6,0,5,11,18
2013-06-24,2013,6,24,0,0,5,13,16
2013-06-25,2013,6,25,1,0,4,22,23
2013-06-26,2013,6,26,2,0,4,11,21
2013-06-27,2013,6,27,3,0,6,14,17
2013-06-28,2013,6,28,4,1,10,12,33
2013-06-29,2013,6,29,5,0,13,10,18
2013-06-30,2013,6,30,6,0,8,11,23
2013-07-01,2013,7,1,0,0,7,21,17
2013-07-02,2013,7,2,1,1,6,12,19
2013-07-03,2013,7,3,2,0,6,12,20
2013-07-04,2013,7,4,3,0,6,18,10
2013-07-05,2013,7,5,4,1,7,9,21
2013-07-06,2013,7,6,5,1,4,15,22
2013-07-07,2013,7,7,6,0,8,6,24
2013-07-08,2013,7,8,0,0,6,7,24
2013-07-09,2013,7,9,1,0,5,13,21
2013-07-10,2013,7,10,2,0,3,11,31
2013-07-11,2013,7,11,3,0,3,9,27
2013-07-12,2013,7,12,4,0,11,8,32
2013-07-13,2013,7,13,5,0,10,12,36
2013-07-14,2013,7,14,6,1,11,17,28
2013-07-15,2013,7,15,0,1,3,11,26
2013-07-16,2013,7,16,1,1,4,10,31
2013-07-17,2013,7,17,2,0,6,11,30
2013-07-18,2013,7,18,3,0,6,17,31
2013-07-19,2013,7,19,4,0,1,18,39
2013-07-20,2013,7,20,5,0,11,6,30
2013-07-21,2013,7,21,6,0,5,11,23
2013-07-22,2013,7,22,0,0,8,16,33
2013-07-23,2013,7,23,1,0,2,11,32
2013-07-24,2013,7,24,2,0,7,18,32
2013-07-25,2013,7,25,3,0,5,14,28
2013-07-26,2013,7,26,4,0,5,17,35
2013-07-27,2013,7,27,5,0,7,11,32
2013-07-28,2013,7,28,6,0,2,8,41
2013-07-29,2013,7,29,0,0,9,11,25
2013-07-30,2013,7,30,1,0,4,15,30
2013-07-31,2013,7,31,2,0,7,11,31
2013-08-01,2013,8,1,3,0,8,13,35
2013-08-02,2013,8,2,4,0,9,15,29
2013-08-03,2013,8,3,5,1,9,9,34
2013-08-04,2013,8,4,6,0,2,8,33
2013-08-05,2013,8,5,0,2,6,10,25
2013-08-06,2013,8,6,1,0,8,12,20
2013-08-07,2013,8,7,2,0,5,11,34
2013-08-08,2013,8,8,3,0,8,17,37
2013-08-09,2013,8,9,4,0,6,13,36
2013-08-10,2013,8,10,5,0,6,8,19
2013-08-11,2013,8,11,6,0,6,8,21
2013-08-12,2013,8,12,0,2,3,14,22
2013-08-13,2013,8,13,1,1,4,10,21
2013-08-14,2013,8,14,2,0,3,17,31
2013-08-15,2013,8,15,3,0,3,13,25
2013-08-16,2013,8,16,4,0,7,9,47
2013-08-17,2013,8,17,5,0,6,12,28
2013-08-18,2013,8,18,6,0,3,8,24
2013-08-19,2013,8,19,0,0,4,11,26
2013-08-20,2013,8,20,1,0,6,18,33
2013-08-21,2013,8,21,2,0,6,12,23
2013-08-22,2013,8,22,3,0,6,8,19
2013-08-23,2013,8,23,4,0,2,10,35
2013-08-24,2013,8,24,5,0,3,12,29
2013-08-25,2013,8,25,6,0,6,9,20
2013-08-26,2013,8,26,0,0,10,7,26
2013-08-27,2013,8,27,1,1,4,9,30
2013-08-28,2013,8,28,2,0,3,14,22
2013-08-29,2013,8,29,3,1,4,12,21
2013-08-30,2013,8,30,4,1,6,13,39
2013-08-31,2013,8,31,5,0,9,7,36
2013-09-01,2013,9,1,6,0,5,17,26
2013-09-02,2013,9,2,0,0,11,13,25
2013-09-03,2013,9,3,1,0,4,9,23
2013-09-04,2013,9,4,2,0,4,13,26
2013-09-05,2013,9,5,3,0,5,15,12
2013-09-06,2013,9,6,4,0,4,13,33
2013-09-07,2013,9,7,5,0,6,10,37
2013-09-08,2013,9,8,6,0,5,6,18
2013-09-09,2013,9,9,0,0,6,16,26
2013-09-10,2013,9,10,1,0,15,7,29
2013-09-11,2013,9,11,2,0,2,14,28
2013-09-12,2013,9,12,3,0,10,16,23
2013-09-13,2013,9,13,4,1,9,15,42
2013-09-14,2013,9,14,5,0,3,13,24
2013-09-15,2013,9,15,6,0,8,9,20
2013-09-16,2013,9,16,0,0,8,17,15
2013-09-17,2013,9,17,1,0,3,8,20
2013-09-18,2013,9,18,2,0,2,5,26
2013-09-19,2013,9,19,3,0,6,10,35
2013-09-20,2013,9,20,4,0,2,21,38
2013-09-21,2013,9,21,5,0,7,11,32
2013-09-22,2013,9,22,6,1,4,5,22
2013-09-23,2013,9,23,0,0,6,11,23
2013-09-24,2013,9,24,1,0,8,22,29
2013-09-25,2013,9,25,2,0,9,11,25
2013-09-26,2013,9,26,3,0,3,7,27
2013-09-27,2013,9,27,4,0,8,11,30
2013-09-28,2013,9,28,5,1,11,15,44
2013-09-29,2013,9,29,6,0,11,8,35
2013-09-30,2013,9,30,0,0,5,7,30
2013-10-01,2013,10,1,1,0,8,18,28
2013-10-02,2013,10,2,2,0,4,10,22
2013-10-03,2013,10,3,3,0,8,11,23
2013-10-04,2013,10,4,4,0,4,23,24
2013-10-05,2013,10,5,5,1,8,14,30
2013-10-06,2013,10,6,6,0,4,8,24
2013-10-07,2013,10,7,0,0,4,8,34
2013-10-08,2013,10,8,1,1,3,14,18
2013-10-09,2013,10,9,2,0,3,12,23
