Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
191950617,2019-07-14,2019-07-13,1600,2019-07-14,0735,612,,,481 FLAT SHOALS AVE SE,Day Watch,24,BURGLARY-NONRES,0512,2203,East Atlanta,W,33.741030000000002,-84.346509999999995
191950789,2019-07-14,2019-06-09,1000,2019-07-14,0955,201,,2317,3201 DOWNWOOD CIR NW,Unknown,99,BURGLARY-NONRES,0512,2203,,C,33.841329999999999,-84.426029999999997
191951908,2019-07-14,2019-07-14,2200,2019-07-14,2246,307,,,1955 COMPTON DR SE @Multiple,Morning Watch,33,BURGLARY-NONRES,0512,2203,Lakewood Heights,Y,33.698439999999998,-84.383129999999994
191950861,2019-07-14,2019-07-14,1124,2019-07-14,1158,409,,,1465 SW WILLIS MILL RD,Day Watch,20,AGG ASSAULT,0430,1315,Cascade Heights,I,33.71604,-84.469319999999996
191950876,2019-07-14,2019-07-14,1130,2019-07-14,1140,509,,,595 PIEDMONT AVE NE,Day Watch,,AGG ASSAULT,0430,1315,Downtown,M,33.770069999999997,-84.38203
191951438,2019-07-14,2019-07-14,1736,2019-07-14,1736,510,,,71 PEACHTREE ST NE @WOODRUFF PARK,Evening Watch,31,AGG ASSAULT,0430,1315,Downtown,M,33.755200000000002,-84.388580000000005
191950586,2019-07-14,2019-07-14,0615,2019-07-14,0630,301,,,1241 METROPOLITAN PKWY SW,Day Watch,7,ROBBERY-COMMERCIAL,0313,1201C,Adair Park,V,33.720930000000003,-84.408249999999995
191951300,2019-07-14,2019-07-14,1610,2019-07-14,1625,211,,,2399 PARKLAND DR NE,Evening Watch,18,AGG ASSAULT,0420,1315K,Lindbergh/Morosgo,B,33.819479999999999,-84.364249999999998
191951584,2019-07-14,2019-07-14,1300,2019-07-14,1851,308,,147,440 THOMASVILLE BLVD SE,Evening Watch,26,AGG ASSAULT,0420,1315K,Thomasville Heights,Z,33.706060000000001,-84.358919999999998
191950469,2019-07-14,2019-07-14,0330,2019-07-14,0500,304,,,I-75/85 SB AND FULTON ST,Morning Watch,13,AGG ASSAULT,0410,1314,Downtown,M,33.754480000000001,-84.379559999999998
191951656,2019-07-14,2019-07-14,1925,2019-07-14,1930,104,,,1720 BROWNING STREET,Evening Watch,13,AGG ASSAULT,0410,1314,Mozley Park,K,33.752380000000002,-84.443439999999995
191951989,2019-07-14,2019-07-14,2250,2019-07-14,2253,304,,,1192 PRYOR RD SW,Morning Watch,23,AGG ASSAULT,0410,1314,Peoplestown,V,33.72287,-84.392799999999994
191950729,2019-07-14,2019-07-14,0830,2019-07-14,0922,407,,T174,400 FAIRBURN RD SW,Day Watch,,ROBBERY-PEDESTRIAN,0311,1204,Fairburn Mays,H,33.742040000000003,-84.510220000000004
191951728,2019-07-14,2019-07-14,2021,2019-07-14,2105,306,,701,1950 RAMBLING DR SW,Evening Watch,26,ROBBERY-PEDESTRIAN,0341,1206,Sylvan Hills,X,33.70149,-84.406149999999997
191950742,2019-07-14,2019-07-13,1830,2019-07-14,0930,602,,A,926 WAVERLY WAY NE,Day Watch,20,AUTO THEFT,0710,2404,Inman Park,N,33.760449999999999,-84.357029999999995
191950766,2019-07-14,2019-07-14,0000,2019-07-14,1000,312,,E-71,445 CLEVELAND AVE SE,Morning Watch,18,AUTO THEFT,0710,2404,Rosedale Heights,Z,33.681489999999997,-84.371520000000004
191950977,2019-07-14,2019-07-13,2000,2019-07-14,1230,610,,,2069 DUNWOODY ST NE,Evening Watch,20,AUTO THEFT,0710,2404,Kirkwood,O,33.752070000000003,-84.319900000000004
191950985,2019-07-14,2019-07-13,1130,2019-07-14,0230,604,,,49 BOULEVARD SE,Day Watch,13,AUTO THEFT,0710,2404,Sweet Auburn,M,33.75253,-84.372100000000003
191951011,2019-07-14,2019-07-13,1530,2019-07-14,2200,411,,,3000 CONTINENTAL COLONY PKWY SW @CONTINENTAL COLONY,Evening Watch,18,AUTO THEFT,0710,2404,Greenbriar,R,33.680349999999997,-84.491540000000001
191951100,2019-07-14,2019-07-13,2330,2019-07-14,0830,409,,33D,2909 CAMPBELLTON RD SW,Morning Watch,26,AUTO THEFT,0710,2404,Southwest,R,33.698689999999999,-84.482650000000007
191951511,2019-07-14,2019-07-14,1645,2019-07-14,1645,410,,N-12,1935 ALISON CT SW,Evening Watch,18,AUTO THEFT,0710,2404,Fort Valley,R,33.70055,-84.451490000000007
191951592,2019-07-14,2019-07-11,1200,2019-07-14,1700,603,,,463 BOULEVARD NE,Evening Watch,26,AUTO THEFT,0710,2404,Old Fourth Ward,M,33.767119999999998,-84.371520000000004
191952076,2019-07-14,2019-07-14,2355,2019-07-15,0005,401,,,850 OAK ST SW @WEST END MALL SHOPP,Morning Watch,18,AUTO THEFT,0710,2404,West End,T,33.740569999999998,-84.416799999999995
191960109,2019-07-15,2019-07-14,2300,2019-07-15,0100,507,,,282 WALKER ST SW,Morning Watch,13,AUTO THEFT,0710,2404,Castleberry Hill,M,33.746949999999998,-84.402919999999995
191960330,2019-07-15,2019-07-15,0535,2019-07-15,0545,401,,,1334 OAK ST SW,Morning Watch,99,AUTO THEFT,0710,2404,West End,T,33.740319999999997,-84.431489999999997
191960374,2019-07-15,2019-07-15,0100,2019-07-15,0600,312,,98,85 MOUNT ZION RD SW,Day Watch,26,AUTO THEFT,0710,2404,Glenrose Heights,Z,33.672910000000002,-84.391530000000003
191960499,2019-07-15,2019-07-14,1000,2019-07-15,0715,604,,,115 HILLIARD ST SE,Day Watch,20,AUTO THEFT,0710,2404,Sweet Auburn,M,33.751820000000002,-84.376959999999997
191960896,2019-07-15,2019-07-13,1900,2019-07-14,1000,111,,,2823 BURTON RD NW,Day Watch,20,AUTO THEFT,0710,2404,Westhaven,I,33.756169999999997,-84.480369999999994
191961421,2019-07-15,2019-07-15,1600,2019-07-15,1619,302,,,1131 WINDSOR ST SW,Evening Watch,20,ROBBERY-RESIDENCE,0345,1209,Pittsburgh,V,33.72381,-84.39855
191962027,2019-07-15,2019-07-15,2041,2019-07-15,2051,308,,,910 NEW TOWN CIR SE,Evening Watch,26,ROBBERY-PEDESTRIAN,0311,1204,Thomasville Heights,Z,33.708359999999999,-84.359800000000007
191961106,2019-07-15,2019-07-15,1300,2019-07-15,1500,308,,264,660 NEW TOWN CIR SE,Day Watch,26,AGG ASSAULT,0410,1314,Thomasville Heights,Z,33.706530000000001,-84.363889999999998
191961244,2019-07-15,2019-07-15,1432,2019-07-15,1549,512,,,234 MEMORIAL DR SW,Evening Watch,13,AGG ASSAULT,0410,1314,Downtown,M,33.746499999999997,-84.395359999999997
191961674,2019-07-15,2019-07-15,1800,2019-07-15,1805,609,,,1352 HARDEE ST NE,Evening Watch,13,AGG ASSAULT,0410,1314,Edgewood,O,33.755600000000001,-84.343279999999993
191961003,2019-07-15,2019-07-15,1200,2019-07-15,1235,301,,,1540 ATHENS AVE,Day Watch,20,AGG ASSAULT,0430,1315,Capitol View,X,33.713149999999999,-84.408690000000007
191961314,2019-07-15,2019-07-15,1526,2019-07-15,1625,302,,,1173 SMITH ST SW,Evening Watch,26,AGG ASSAULT,0430,1315,Pittsburgh,V,33.722949999999997,-84.401049999999998
191961803,2019-07-15,2019-07-15,1845,2019-07-15,1900,408,,,1531 CAMPBELLTON RD SW,Evening Watch,24,AGG ASSAULT,0430,1315,Venetian Hills,S,33.713340000000002,-84.438699999999997
191961025,2019-07-15,2019-07-15,1230,2019-07-15,1300,402,,A,1089 CORDOVA ST SW,Day Watch,20,AGG ASSAULT,0440,1399,Oakland City,S,33.72777,-84.424999999999997
191961172,2019-07-15,2019-07-15,1354,2019-07-15,1354,209,,,6110 ALEXANDER CIR NE,Evening Watch,,AGG ASSAULT,0440,1399,North Buckhead,B,33.854810000000001,-84.366010000000003
191960410,2019-07-15,2019-07-14,2230,2019-07-15,0711,508,,,123 MARIETTA ST NW,Morning Watch,6,BURGLARY-NONRES,0512,2203,Downtown,M,33.757669999999997,-84.392660000000006
191960876,2019-07-15,2019-07-10,0900,2019-07-15,1100,109,,,681 CEDAR AVE NW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Center Hill,J,33.773609999999998,-84.464690000000004
191960987,2019-07-15,2019-07-13,1725,2019-07-15,1130,406,,,553 BROWNLEE RD SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,,I,33.740830000000003,-84.497879999999995
191961124,2019-07-15,2019-07-13,1700,2019-07-15,1300,407,,D5,320 FAIRBURN RD SW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Fairburn Mays,H,33.745100000000001,-84.508579999999995
191961379,2019-07-15,2019-07-14,1200,2019-07-14,1700,407,,R3,320 FAIRBURN RD SW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Fairburn Mays,H,33.745100000000001,-84.508579999999995
191961687,2019-07-15,2019-07-15,1231,2019-07-15,1839,502,,,1270 SPRING ST NW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Midtown,E,33.78904,-84.389399999999995
191961770,2019-07-15,2019-07-15,1231,2019-07-15,1839,502,APT,320,1270 SPRING ST NW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Midtown,E,33.78904,-84.389399999999995
191961971,2019-07-15,2019-07-15,2000,2019-07-15,2005,409,,12D,2909 CAMPBELLTON RD SW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Southwest,R,33.698689999999999,-84.482650000000007
191962040,2019-07-15,2019-07-15,2030,2019-07-15,2202,111,,,131 OAKCLIFF CT NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Oakcliff,H,33.759300000000003,-84.499350000000007
191962044,2019-07-15,2019-07-15,2000,2019-07-15,2200,407,,,724 CRESTWELL CIR SW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Mays,H,33.745089999999998,-84.503619999999998
191960949,2019-07-15,2019-07-13,1230,2019-07-15,1100,306,,616,1960 RAMBLING DR SW,Day Watch,26,BURGLARY-RESIDENCE,0521,2204,Sylvan Hills,X,33.700560000000003,-84.405090000000001
191961733,2019-07-15,2019-07-13,1320,2019-07-15,1820,612,,,2045 GRAHAM CIR SE,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,East Atlanta,W,33.727089999999997,-84.322509999999994
191960516,2019-07-15,2019-07-15,0745,2019-07-15,0800,208,,,3312 PIEDMONT RD NE,Day Watch,14,LARCENY-NON VEHICLE,0690,2399,Buckhead Forest,B,33.844769999999997,-84.372579999999999
191960624,2019-07-15,2019-07-13,0001,2019-07-13,2300,613,,,1989 CHESHIRE BRIDGE RD NE,Day Watch,,LARCENY-NON VEHICLE,0690,2399,Morningside/Lenox Park,F,33.81053,-84.357969999999995
191960913,2019-07-15,2019-06-25,1200,2019-06-26,0800,501,,,383 17TH ST NW,Day Watch,6,LARCENY-NON VEHICLE,0690,2399,Atlantic Station,E,33.791319999999999,-84.400279999999995
191961142,2019-07-15,2019-07-13,0001,2019-07-13,0800,206,,6,22 PEACHTREE AVE NE,Evening Watch,26,LARCENY-NON VEHICLE,0690,2399,Garden Hills,B,33.834899999999998,-84.381569999999996
191961378,2019-07-15,2019-07-15,1601,2019-07-15,1601,307,,,180 CLAIRE DR SE,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Lakewood Heights,Y,33.70532,-84.382239999999996
191961401,2019-07-15,2019-07-15,1514,2019-07-15,1600,301,,,1391 BELMONT AVE SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Capitol View,X,33.716889999999999,-84.410120000000006
191961487,2019-07-15,2019-06-14,1200,2019-06-16,1700,310,,B2,2786 OLD HAPEVILLE RD,Evening Watch,26,LARCENY-NON VEHICLE,0690,2399,Glenrose Heights,Z,33.679250000000003,-84.392589999999998
191961745,2019-07-15,2019-07-04,0001,2019-07-15,1932,305,,,1376 MILLER REED AVE SE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Chosewood Park,Y,33.716769999999997,-84.375889999999998
191961938,2019-07-15,2019-07-15,1440,2019-07-15,1440,201,,,4070 PACES FERRY RD NW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Paces,A,33.857120000000002,-84.452119999999994
191960362,2019-07-15,2019-07-15,0600,2019-07-15,0625,603,,,689 BOULEVARD NE,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Old Fourth Ward,M,33.773510000000002,-84.370490000000004
191960603,2019-07-15,2019-07-15,0830,2019-07-15,0843,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
191960650,2019-07-15,2019-07-15,0905,2019-07-15,0906,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
191960693,2019-07-15,2019-07-15,0900,2019-07-15,0929,206,,,3221 PEACHTREE RD NE,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Buckhead Village,B,33.842179999999999,-84.373440000000002
191960966,2019-07-15,2019-07-15,1130,2019-07-15,1130,102,,,835 MARTIN L KING DR,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
191961039,2019-07-15,2019-07-15,1225,2019-07-15,1230,603,,,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Old Fourth Ward,M,33.772959999999998,-84.365039999999993
191961058,2019-07-15,2019-07-15,1240,2019-07-15,1250,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82403,-84.363280000000003
191961680,2019-07-15,2019-07-15,1800,2019-07-15,1805,110,,,1097 HOLLYWOOD RD NW,Evening Watch,7,LARCENY-NON VEHICLE,0630,2303,Almond Park,G,33.785260000000001,-84.460819999999998
191961764,2019-07-15,2019-07-15,1843,2019-07-15,1847,609,,,1190 MEMORIAL DR SE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.747880000000002,-84.348590000000002
191960020,2019-07-15,2019-07-14,2200,2019-07-15,0005,503,,,1100 CRESCENT AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.784730000000003,-84.38458
191960030,2019-07-15,2019-07-14,2200,2019-07-14,2300,111,,,3404 DELMAR LN NW @ADAMSVILLE PARK,Morning Watch,31,LARCENY-FROM VEHICLE,0640,2305,Adamsville,H,33.756599999999999,-84.499970000000005
191960187,2019-07-15,2019-07-15,0000,2019-07-15,0234,301,,,1114 ALLENE AVE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.724440000000001,-84.413520000000005
191960194,2019-07-15,2019-07-14,1320,2019-07-15,0238,503,,,1010 W PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.782220000000002,-84.384069999999994
191960322,2019-07-15,2019-07-14,2323,2019-07-15,0445,305,,,200 BOWEN CIR SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,High Point,Y,33.717210000000001,-84.394679999999994
191960336,2019-07-15,2019-07-15,0000,2019-07-15,0400,505,,,61 NORTH AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.771329999999999,-84.389420000000001
191960359,2019-07-15,2019-07-14,1730,2019-07-15,0630,204,,2315,1824 DEFOOR AVE NW,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.804850000000002,-84.423900000000003
191960382,2019-07-15,2019-07-12,1115,2019-07-12,1130,605,,,605 BOULEVARD SE,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.737909999999999,-84.368290000000002
191960391,2019-07-15,2019-07-15,0400,2019-07-15,0647,310,,,100 HILLSDALE DR SE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Browns Mill Park,Z,33.688200000000002,-84.387190000000004
191960451,2019-07-15,2019-07-15,0001,2019-07-15,0730,412,,,1150 REUNION PL SW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Midwest Cascade,Q,33.723779999999998,-84.526799999999994
191960651,2019-07-15,2019-07-14,0100,2019-07-15,0907,207,,1201,1300 RESERVOIR RD NW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.792639999999999,-84.407960000000003
191960687,2019-07-15,2019-07-14,2300,2019-07-15,0800,204,,,1750 COMMERCE DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.802849999999999,-84.411689999999993
191960726,2019-07-15,2019-07-15,0100,2019-07-15,0756,301,,,418 SHANNON DR SW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Capitol View Manor,X,33.71651,-84.401359999999997
191960841,2019-07-15,2019-07-15,1047,2019-07-15,1047,302,,,249 FLETCHER ST SW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Pittsburgh,V,33.725839999999998,-84.396209999999996
191960903,2019-07-15,2019-07-13,0700,2019-07-15,1128,603,,,525 GLEN IRIS DR NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.768889999999999,-84.366680000000002
191960904,2019-07-15,2019-07-14,1900,2019-07-15,0800,301,,,510 MELLVIEW AVE SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Capitol View Manor,X,33.71754,-84.404399999999995
191960914,2019-07-15,2019-07-14,0000,2019-07-15,1136,301,,,818 HARTFORD PL SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Capitol View,X,33.72099,-84.414709999999999
191961017,2019-07-15,2019-07-15,1145,2019-07-15,1237,605,,,304 OAKLAND AVE SE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.746380000000002,-84.374660000000006
191961070,2019-07-15,2019-07-15,1245,2019-07-15,1302,413,,,3550 CAMPBELLTON RD SW,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,,P,33.689839999999997,-84.504909999999995
191961096,2019-07-15,2019-07-15,1300,2019-07-15,1315,202,,,160 BLACKLAND DR NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Tuxedo Park,A,33.854689999999998,-84.389920000000004
191961226,2019-07-15,2019-07-15,1412,2019-07-15,1414,602,,,464 MORELAND AVE NE,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.766860000000001,-84.349149999999995
191961798,2019-07-15,2019-07-15,1720,2019-07-15,1901,211,,,2277 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,E,33.815950000000001,-84.390510000000006
191961836,2019-07-15,2019-07-15,1928,2019-07-15,1928,503,,,921 MYRTLE ST,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781790000000001,-84.379409999999993
191961988,2019-07-15,2019-07-15,2052,2019-07-15,2054,510,,,2 ELLIS ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.758510000000001,-84.387370000000004
191962055,2019-07-15,2019-07-15,2000,2019-07-15,2215,601,,,758 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.774120000000003,-84.362279999999998
191962117,2019-07-15,2019-07-15,2305,2019-07-15,2308,206,,,361 PHARR RD NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.836599999999997,-84.375540000000001
191962141,2019-07-15,2019-07-15,2318,2019-07-15,2325,602,,,900 DEKALB AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.75506,-84.357810000000001
191962174,2019-07-15,2019-07-15,2030,2019-07-15,2350,601,,,1045 N HIGHLAND AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.782969999999999,-84.354349999999997
191962181,2019-07-15,2019-07-15,2300,2019-07-16,0000,212,,,2184 CHESHIRE BRIDGE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.814500000000002,-84.353750000000005
191960473,2019-07-15,2019-07-14,1218,2019-07-14,1218,501,,,270 17TH ST NW,Morning Watch,26,LARCENY-NON VEHICLE,0670,2308,Atlantic Station,E,33.79072,-84.397760000000005
191961716,2019-07-15,2019-07-15,1600,2019-07-15,1730,501,,,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,Evening Watch,5,LARCENY-NON VEHICLE,0670,2308,Atlantic Station,E,33.792819999999999,-84.397790000000001
191961804,2019-07-15,2019-07-15,1800,2019-07-15,1900,501,,,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,Evening Watch,5,LARCENY-NON VEHICLE,0670,2308,Atlantic Station,E,33.792819999999999,-84.397790000000001
191961926,2019-07-15,2019-07-15,1350,2019-07-15,1410,404,,,787 CASCADE AVE SW,Day Watch,,LARCENY-NON VEHICLE,0670,2308,Westview,T,33.733840000000001,-84.437579999999997
191961997,2019-07-15,2019-07-01,1600,2019-07-15,2123,603,,3314,660 RALPH MCGILL BLVD NE,Evening Watch,26,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.764620000000001,-84.365610000000004
191961129,2019-07-15,2019-07-15,1330,2019-07-15,1340,508,,,320 PEACHTREE ST NE,Unknown,13,LARCENY-NON VEHICLE,0620,2302,Downtown,M,33.763330000000003,-84.387020000000007
191960792,2019-07-15,2019-07-02,0700,2019-07-11,0800,110,,1203,1783 JOHNSON RD NW,Day Watch,18,LARCENY-FROM VEHICLE,0650,2304,Rockdale,G,33.785469999999997,-84.445930000000004
191961104,2019-07-15,2019-07-13,1300,2019-07-15,1200,110,,,1660 JOHNSON RD NW ,Day Watch,6,LARCENY-FROM VEHICLE,0650,2304,Rockdale,G,33.78539,-84.442130000000006
191961471,2019-07-15,2019-07-14,2156,2019-07-14,2342,603,,,404 GLEN IRIS DR NE,Evening Watch,20,LARCENY-FROM VEHICLE,0650,2304,Old Fourth Ward,M,33.765540000000001,-84.368080000000006
191961645,2019-07-15,2019-07-15,0745,2019-07-15,0745,212,,,2350 CHESHIRE BRIDGE RD NE,Evening Watch,24,LARCENY-FROM VEHICLE,0650,2304,Lindridge/Martin Manor,F,33.819499999999998,-84.351990000000001
191961842,2019-07-15,2019-07-12,2200,2019-07-12,2330,608,,D15,497 OAKDALE RD NE,Evening Watch,26,LARCENY-FROM VEHICLE,0650,2304,Candler Park,N,33.767859999999999,-84.341589999999997
191970178,2019-07-16,2019-07-15,2315,2019-07-16,0200,613,,,2069 CHESHIRE BRIDGE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Lindridge/Martin Manor,F,33.811480000000003,-84.355230000000006
191970787,2019-07-16,2019-07-15,2100,2019-07-16,1100,207,,I-11,500 NORTHSIDE CIR NW,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Loring Heights,E,33.797240000000002,-84.406679999999994
191972353,2019-07-16,2019-07-16,2253,2019-07-16,2253,509,,,17 BAKER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Downtown,M,33.762149999999998,-84.386750000000006
191970701,2019-07-16,2019-07-16,1015,2019-07-16,1020,407,,D4,320 FAIRBURN RD SW,Day Watch,,LARCENY-NON VEHICLE,0620,2302,Fairburn Mays,H,33.745100000000001,-84.508579999999995
191971350,2019-07-16,2019-07-16,1510,2019-07-16,1548,508,,,267 MARIETTA ST NW,Evening Watch,13,LARCENY-NON VEHICLE,0620,2302,Downtown,M,33.760710000000003,-84.394689999999997
191972375,2019-07-16,2019-07-16,2025,2019-07-16,2200,503,,,60 11TH ST NE,Evening Watch,18,LARCENY-NON VEHICLE,0660,2317,Midtown,E,33.783639999999998,-84.385140000000007
191970142,2019-07-16,2019-07-16,0130,2019-07-16,0144,102,,812,55 MAPLE ST NW,Morning Watch,20,LARCENY-NON VEHICLE,0670,2308,Vine City,L,33.755690000000001,-84.405280000000005
191970978,2019-07-16,2019-06-14,0800,2019-07-12,1200,401,,2,1261 OAK ST SW,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,West End,T,33.740569999999998,-84.428569999999993
191972327,2019-07-16,2019-07-16,2136,2019-07-16,2215,210,,,3535 PEACHTREE RD NE ,Evening Watch,99,LARCENY-NON VEHICLE,0670,2308,Lenox,B,33.851819999999996,-84.359499999999997
191970064,2019-07-16,2019-07-16,0005,2019-07-16,0054,603,,,641 NORTH AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.77028,-84.365570000000005
191970134,2019-07-16,2019-07-16,0141,2019-07-16,0145,308,,5102,960 CONSTITUTION RD SE,Morning Watch,26,LARCENY-FROM VEHICLE,0640,2305,Norwood Manor,Z,33.693069999999999,-84.358050000000006
191970193,2019-07-16,2019-07-15,2130,2019-07-16,0245,507,,,185 TED TURNER DR SW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.749720000000003,-84.398039999999995
191970197,2019-07-16,2019-07-16,0230,2019-07-16,0248,303,,451C,490 GLENN ST SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.738050000000001,-84.402619999999999
191970430,2019-07-16,2019-07-15,1900,2019-07-16,0700,606,,,905 MEMORIAL DR SE,Morning Watch,6,LARCENY-FROM VEHICLE,0640,2305,Reynoldstown,N,33.74579,-84.357280000000003
191970482,2019-07-16,2019-07-16,0645,2019-07-16,0800,306,,,1699 SYLVAN RD SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Sylvan Hills,X,33.708480000000002,-84.418300000000002
191970672,2019-07-16,2019-07-16,0001,2019-07-16,0800,506,,,370 NORTHSIDE DR NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,English Avenue,L,33.765270000000001,-84.404979999999995
191970706,2019-07-16,2019-07-16,1000,2019-07-16,1020,402,,,690 GRADY PL SW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,West End,T,33.736190000000001,-84.426360000000003
191970727,2019-07-16,2019-07-16,0045,2019-07-16,1020,602,,,185 MONTAG CIR NE,Day Watch,99,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.760739999999998,-84.361930000000001
191971161,2019-07-16,2019-07-16,1400,2019-07-16,1515,604,,,449 AUBURN AVE NE @MLK CENTER,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.755229999999997,-84.373040000000003
191971188,2019-07-16,2019-07-15,1800,2019-07-16,0930,211,,3417,2323 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.818249999999999,-84.366950000000003
191971205,2019-07-16,2019-07-16,0830,2019-07-16,1500,202,,,1495 MOUNT PARAN RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Mt. Paran/Northside,A,33.86974,-84.428190000000001
191971348,2019-07-16,2019-07-16,0857,2019-07-16,1500,504,,,384 PEACHTREE ST NE @MEDICAL ARTS BUILDI,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76502,-84.385660000000001
191971782,2019-07-16,2019-07-16,1200,2019-07-16,1741,305,,2001,177 MOURY AVE SW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.713479999999997,-84.390519999999995
